market,Corp Code,Category,Corp Name,URL,,
 東証一部 ,8011,繊維 ,三陽商会,http://www.sanyo-shokai.co.jp/,,
 東証一部 ,8012,卸売 ,長瀬産業,http://www.nagase.co.jp/,,
 東証一部 ,8013,繊維 ,ナイガイ,http://www.naigai.co.jp/,,
 東証一部 ,8014,卸売 ,蝶理,http://www.chori.co.jp/,,
" 東証一部,名証一部 ",8015,卸売 ,豊田通商,http://www.toyota-tsusho.com/,,
" 東証一部,名証一部 ",8016,繊維 ,オンワードホールディングス,http://www.onward-hd.co.jp/,,
 東証一部 ,8018,卸売 ,三共生興,http://www.sankyoseiko.co.jp/,,
 東証一部 ,8020,卸売 ,兼松,http://www.kanematsu.co.jp/,,
 東証一部 ,8022,その他製造 ,美津濃,http://corp.mizuno.com/jp.aspx,,
 東証二部 ,8023,卸売 ,大興電子通信,http://www.daikodenshi.jp/,,
 東証一部 ,8025,卸売 ,ツカモトコーポレーション,http://www.tsukamoto.co.jp/,,
 東証一部 ,8028,小売 ,ファミリーマート,http://www.family.co.jp/,,
 東証一部 ,8029,繊維 ,ルック,http://www.look-inc.jp/,,
 東証二部 ,8030,卸売 ,中央魚類,http://www.marunaka-net.co.jp/,,
" 東証一部,名証一部,札証,福証 ",8031,卸売 ,三井物産,http://www.mitsui.com/jp/ja/,,
 東証一部 ,8032,卸売 ,日本紙パルプ商事,http://www.kamipa.co.jp/,,
 東証一部 ,8035,電気機器 ,東京エレクトロン,http://www.tel.co.jp/,,
 東証一部 ,8036,卸売 ,日立ハイテクノロジーズ,http://www.hitachi-hightech.com/jp/,,
 東証一部 ,8037,卸売 ,カメイ,http://www.kamei.co.jp/,,
 東証一部 ,8038,卸売 ,東都水産,http://www.tohsui.co.jp/,,
 東証二部 ,8039,卸売 ,築地魚市場,http://www.tsukiji-uoichiba.co.jp/,,
 東証二部 ,8040,繊維 ,東京ソワール,http://www.soir.co.jp/,,
 東証一部 ,8041,卸売 ,ＯＵＧホールディングス,http://www.oug.co.jp/,,
 東証一部 ,8043,卸売 ,スターゼン,http://www.starzen.co.jp/,,
 東証二部 ,8044,卸売 ,大都魚類,http://www.daitogyorui.co.jp/,,
 JASDAQスタンダード ,8045,卸売 ,横浜丸魚,http://www.yokohama-maruuo.co.jp/,,
 東証二部 ,8046,卸売 ,丸藤シートパイル,http://www.mrfj.co.jp/,,
 東証一部 ,8050,精密機器 ,セイコーホールディングス,http://www.seiko.co.jp/,,
 東証一部 ,8051,卸売 ,山善,http://www.yamazen.co.jp/,,
 東証一部 ,8052,卸売 ,椿本興業,http://www.tsubaki.co.jp/,,
" 東証一部,名証一部,福証 ",8053,卸売 ,住友商事,http://www.sumitomocorp.co.jp/,,
 東証一部 ,8056,情報・通信 ,日本ユニシス,http://www.unisys.co.jp/,,
 東証一部 ,8057,卸売 ,内田洋行,http://www.uchida.co.jp/,,
" 東証一部,名証一部 ",8058,卸売 ,三菱商事,http://www.mitsubishicorp.com/jp/ja/,,
 東証一部 ,8059,卸売 ,第一実業,http://www.djk.co.jp/,,
 東証一部 ,8060,卸売 ,キヤノンマーケティングジャパン,http://cweb.canon.jp/corporate/,,
 東証一部 ,8061,卸売 ,西華産業,http://www.seika.com/,,
 東証一部 ,8065,卸売 ,佐藤商事,http://www.satoshoji.co.jp/,,
 東証二部 ,8066,卸売 ,三谷商事,http://www.mitani-corp.co.jp/,,
 東証一部 ,8068,卸売 ,菱洋エレクトロ,http://www.ryoyo.co.jp/,,
 東証一部 ,8070,卸売 ,東京産業,http://www.tscom.co.jp/,,
 名証二部 ,8071,卸売 ,東海エレクトロニクス,http://www.tokai-ele.co.jp/,,
 JASDAQスタンダード ,8072,卸売 ,日本出版貿易,http://www.jptco.co.jp/,,
 JASDAQスタンダード ,8073,その他金融 ,ＭＡＧねっとホールディングス,http://www.magnet-hd.co.jp/,,
 東証一部 ,8074,卸売 ,ユアサ商事,http://www.yuasa.co.jp/,,
 東証一部 ,8075,卸売 ,神鋼商事,http://www.shinsho.co.jp/,,
 名証二部 ,8076,卸売 ,カノークス,http://www.canox.co.jp/,,
 東証一部 ,8077,卸売 ,小林産業,http://www.kobayashi-metals.co.jp/,,
 東証一部 ,8078,卸売 ,阪和興業,http://www.hanwa.co.jp/,,
 東証二部 ,8079,卸売 ,正栄食品工業,http://www.shoeifoods.co.jp/,,
 東証一部 ,8081,卸売 ,カナデン,http://www.kanaden.co.jp/,,
 東証一部 ,8084,卸売 ,菱電商事,http://www.ryoden.co.jp/,,
" 東証二部,札証 ",8085,卸売 ,ナラサキ産業,http://www.narasaki.co.jp/,,
 東証一部 ,8086,精密機器 ,ニプロ,http://www.nipro.co.jp/,,
 東証一部 ,8087,卸売 ,フルサト工業,http://www.furusato.co.jp/,,
" 東証一部,名証一部 ",8088,卸売 ,岩谷産業,http://www.iwatani.co.jp/,,
 東証一部 ,8089,卸売 ,すてきナイスグループ,http://www.suteki-nice.jp/,,
 東証一部 ,8090,卸売 ,昭光通商,http://www.shoko.co.jp/,,
 東証一部 ,8091,卸売 ,ニチモウ,http://www.nichimo.co.jp/,,
 東証一部 ,8093,卸売 ,極東貿易,http://www.kbk.co.jp/,,
 東証一部 ,8095,卸売 ,イワキ,http://www.iwaki-kk.co.jp/,,
 東証一部 ,8096,情報・通信 ,兼松エレクトロニクス,http://www.kel.co.jp/,,
 東証一部 ,8097,卸売 ,三愛石油,http://www.san-ai-oil.co.jp/,,
 東証一部 ,8098,卸売 ,稲畑産業,http://www.inabata.co.jp/,,
 東証一部 ,8101,卸売 ,ＧＳＩクレオス,http://www.gsi.co.jp/,,
 東証一部 ,8103,卸売 ,明和産業,http://www.meiwa.co.jp/,,
 札証 ,8104,卸売 ,クワザワ,http://www.kuwazawa.co.jp/,,
 東証二部 ,8105,卸売 ,堀田丸正,http://www.pearly-marusho.co.jp/,,
 東証一部 ,8107,繊維 ,キムラタン,http://www.kimuratan.co.jp/,,
 福証 ,8108,卸売 ,ヤマエ久野,http://www.yamaehisano.co.jp/,,
 東証一部 ,8111,繊維 ,ゴールドウイン,http://www.goldwin.co.jp/,,
 東証一部 ,8113,化学 ,ユニ・チャーム,http://www.unicharm.co.jp/,,
 東証一部 ,8114,繊維 ,デサント,http://www.descente.co.jp/,,
 東証二部 ,8115,卸売 ,ムーンバット,http://www.moonbat.co.jp/,,
 東証二部 ,8117,卸売 ,中央自動車工業,http://www.central-auto.co.jp/,,
 東証一部 ,8118,繊維 ,キング,http://www.king-group.co.jp/,,
 JASDAQスタンダード ,8119,卸売 ,三栄コーポレーション,http://www.sanyeicorp.com/,,
 JASDAQスタンダード ,8123,卸売 ,川辺,http://www.kawabe.co.jp/,,
 東証一部 ,8125,卸売 ,ワキタ,http://www.wakita.co.jp/,,
 東証一部 ,8127,繊維 ,ヤマトインターナショナル,http://www.yamatointr.co.jp/,,
 東証一部 ,8129,卸売 ,東邦ホールディングス,http://www.tohohd.co.jp/,,
" 東証一部,名証一部 ",8130,卸売 ,サンゲツ,http://www.sangetsu.co.jp/,,
 東証一部 ,8131,卸売 ,ミツウロコグループホールディングス,http://www.mitsuuroko.com/,,
 東証一部 ,8132,卸売 ,シナネンホールディングス,http://www.sinanen.com/,,
 東証一部 ,8133,卸売 ,伊藤忠エネクス,http://www.itcenex.com/,,
 東証二部 ,8135,卸売 ,ゼット,http://zett.jp/,,
 東証一部 ,8136,卸売 ,サンリオ,http://www.sanrio.co.jp/,,
 東証一部 ,8137,卸売 ,サンワテクノス,http://www.sunwa.co.jp/,,
 東証二部 ,8138,卸売 ,三京化成,http://www.sankyokasei-corp.co.jp/,,
 東証二部 ,8139,卸売 ,ナガホリ,http://www.nagahori.co.jp/,,
 東証一部 ,8140,卸売 ,リョーサン,http://www.ryosan.co.jp/,,
 東証一部 ,8141,卸売 ,新光商事,http://www.shinko-sj.co.jp/,,
" 東証一部,福証 ",8142,卸売 ,トーホー,http://www.to-ho.co.jp/,,
 東証二部 ,8143,繊維 ,ラピーヌ,http://www.lapine.co.jp/,,
 東証二部 ,8144,卸売 ,電響社,http://www.denkyosha.co.jp/,,
 名証二部 ,8145,卸売 ,中部水産,http://www.nagoya-chusui.co.jp/,,
 JASDAQスタンダード ,8147,卸売 ,トミタ,http://www.tomitaj.co.jp/,,
 東証二部 ,8148,卸売 ,上原成商事,http://www.ueharasei.co.jp/,,
 東証一部 ,8150,卸売 ,三信電気,http://www.sanshin.co.jp/,,
 東証一部 ,8151,卸売 ,東陽テクニカ,http://www.toyo.co.jp/,,
 東証二部 ,8152,卸売 ,ソマール,http://www.somar.co.jp/,,
 東証一部 ,8153,小売 ,モスフードサービス,http://www.mos.co.jp/company/,,
 東証一部 ,8154,卸売 ,加賀電子,http://www.taxan.co.jp/,,
 東証一部 ,8155,金属製品 ,三益半導体工業,http://www.mimasu.co.jp/,,
 東証二部 ,8157,卸売 ,都築電気,http://www.tsuzuki.co.jp/,,
 東証一部 ,8158,卸売 ,ソーダニッカ,http://www.sodanikka.co.jp/,,
 東証一部 ,8159,卸売 ,立花エレテック,http://www.tachibana.co.jp/,,
" 東証一部,名証一部 ",8160,小売 ,木曽路,http://www.kisoji.co.jp/,,
 東証一部 ,8163,小売 ,サトレストランシステムズ,http://sato-restaurant-systems.co.jp/,,
 東証一部 ,8165,小売 ,千趣会,http://www.senshukai.co.jp/main/top/,,
 東証一部 ,8166,小売 ,タカキュー,http://www.taka-q.com/,,
 東証二部 ,8167,小売 ,リテールパートナーズ,http://retailpartners.co.jp/,,
 東証一部 ,8168,小売 ,ケーヨー,http://www.keiyo.co.jp/,,
 東証一部 ,8170,その他製造 ,アデランス,http://www.aderans.jp/,,
 名証二部 ,8171,小売 ,マックスバリュ中部,http://www.mv-chubu.co.jp/,,
 東証一部 ,8173,小売 ,上新電機,http://www.joshin.co.jp/,,
 東証一部 ,8174,小売 ,日本瓦斯,http://www.nichigas.co.jp/,,
" 東証一部,福証 ",8175,小売 ,ベスト電器,http://www.bestdenki.ne.jp/,,
" 東証一部,福証 ",8179,小売 ,ロイヤルホールディングス,http://www.royal-holdings.co.jp/,,
 東証一部 ,8181,小売 ,東天紅,http://www.totenko.co.jp/,,
 東証一部 ,8182,小売 ,いなげや,http://www.inageya.co.jp/,,
 東証一部 ,8184,小売 ,島忠,http://www.shimachu.co.jp/,,
 東証一部 ,8185,小売 ,チヨダ,http://www.chiyodagrp.co.jp/,,
 JASDAQスタンダード ,8186,小売 ,大塚家具,http://www.idc-otsuka.jp/,,
 名証二部 ,8190,小売 ,ヤマナカ,http://www.super-yamanaka.co.jp/,,
 JASDAQスタンダード ,8191,卸売 ,光製作所,http://company.hikari-ss.co.jp/,,
 東証一部 ,8194,小売 ,ライフコーポレーション,http://www.lifecorp.jp/,,
 東証二部 ,8198,小売 ,マックスバリュ東海,http://www.mv-tokai.com/,,
" 東証一部,福証 ",8200,小売 ,リンガーハット,http://www.ringerhut.co.jp/,,
 東証一部 ,8201,小売 ,さが美,http://www.sgm.co.jp/,,
 東証二部 ,8202,小売 ,ラオックス,http://www.laox.co.jp/,,
" 東証一部,福証 ",8203,小売 ,MrMax,http://www.mrmax.co.jp/,,
 JASDAQスタンダード ,8205,卸売 ,シャクリー・グローバル・グループ,http://www.shaklee.co.jp/,,
 東証一部 ,8207,小売 ,テンアライド,http://www.teng.co.jp/,,
 JASDAQスタンダード ,8208,小売 ,エンチョー,http://www.encho.co.jp/,,
 東証二部 ,8209,小売 ,フレンドリー,http://www.friendly-co.com/,,
 東証一部 ,8214,小売 ,ＡＯＫＩホールディングス,http://www.aoki-hd.co.jp/,,
 JASDAQスタンダード ,8215,卸売 ,銀座山形屋,http://www.ginyama.co.jp/,,
 東証一部 ,8217,小売 ,オークワ,http://www.okuwa.net/,,
 東証一部 ,8218,小売 ,コメリ,http://www.komeri.bit.or.jp/,,
 東証一部 ,8219,卸売 ,青山商事,http://www.aoyama-syouji.co.jp/,,
 JASDAQスタンダード ,8225,卸売 ,タカチホ,http://www.kk-takachiho.jp/,,
 東証二部 ,8226,卸売 ,理経,http://www.rikei.co.jp/,,
 東証一部 ,8227,小売 ,しまむら,http://www.shimamura.gr.jp/,,
 名証二部 ,8228,卸売 ,マルイチ産商,http://www.maruichi.com/,,
" 東証一部,福証 ",8230,小売 ,はせがわ,http://www.hasegawa.jp/,,
 東証一部 ,8233,小売 ,高島屋,http://www.takashimaya.co.jp/,,
 東証一部 ,8237,小売 ,松屋,http://www.matsuya.com/,,
 東証一部 ,8242,小売 ,エイチ・ツー・オー　リテイリング,http://www.h2o-retailing.co.jp/,,
 東証一部 ,8244,小売 ,近鉄百貨店,http://www.d-kintetsu.co.jp/corporate/,,
" 東証一部,名証一部 ",8245,小売 ,丸栄,http://www.maruei.ne.jp/,,
 東証二部 ,8247,小売 ,大和,http://www.daiwa-dp.co.jp/,,
 東証一部 ,8248,小売 ,ニッセンホールディングス,http://www.nissen-hd.co.jp/,,
 東証二部 ,8249,卸売 ,テクノアソシエ,http://www.technoassocie.co.jp/,,
 東証一部 ,8251,小売 ,パルコ,http://www.parco.co.jp/,,
 東証一部 ,8252,小売 ,丸井グループ,http://www.0101maruigroup.co.jp/,,
 東証一部 ,8253,その他金融 ,クレディセゾン,http://corporate.saisoncard.co.jp/,,
 東証二部 ,8254,小売 ,さいか屋,http://www.saikaya.co.jp/,,
 東証一部 ,8255,小売 ,アクシアル　リテイリング,http://www.axial-r.com/,,
 JASDAQスタンダード ,8256,卸売 ,プロルート丸光,http://www.proroute.co.jp/,,
 JASDAQスタンダード ,8257,小売 ,山陽百貨店,http://www.sanyo-dp.co.jp/,,
" 東証一部,福証 ",8260,小売 ,井筒屋,http://www.izutsuya.co.jp/,,
 東証一部 ,8267,小売 ,イオン,http://www.aeon.info/,,
" 東証一部,名証一部 ",8270,小売 ,ユニーグループ・ホールディングス,http://www.unygroup-hds.com/,,
 東証一部 ,8273,小売 ,イズミ,http://www.izumi.co.jp/,,
 東証一部 ,8274,小売 ,東武ストア,http://www.tobustore.co.jp/,,
 東証一部 ,8275,卸売 ,フォーバル,http://www.forval.co.jp/,,
 東証一部 ,8276,小売 ,平和堂,http://www.heiwado.jp/,,
 東証一部 ,8278,小売 ,フジ,http://www.the-fuji.com/,,
 東証一部 ,8279,小売 ,ヤオコー,http://www.yaoko-net.com/,,
 東証一部 ,8281,小売 ,ゼビオホールディングス,http://www.xebio.co.jp/,,
 東証一部 ,8282,小売 ,ケーズホールディングス,http://www.ksdenki.com/ir/,,
 東証一部 ,8283,卸売 ,Ｐａｌｔａｃ,http://www.paltac.co.jp/,,
" 東証一部,名証一部 ",8285,卸売 ,三谷産業,http://www.mitani.co.jp/,,
 東証二部 ,8287,小売 ,マックスバリュ西日本,http://www.maxvalu.co.jp/,,
 東証一部 ,8289,小売 ,Ｏｌｙｍｐｉｃグループ,http://www.olympic-corp.co.jp/,,
 東証一部 ,8291,卸売 ,日産東京販売ホールディングス,http://www.nissan-tokyo-hd.co.jp/,,
 名証二部 ,8293,卸売 ,ＡＴグループ,http://www.aichi-toyota.jp/,,
 JASDAQスタンダード ,8298,卸売 ,ファミリー,http://www.cardealerfamily.co.jp/,,
 JASDAQスタンダード ,8301,銀行 ,日本銀行,http://www.boj.or.jp/,,
 東証一部 ,8303,銀行 ,新生銀行,http://www.shinseibank.com/,,
 東証一部 ,8304,銀行 ,あおぞら銀行,http://www.aozorabank.co.jp/,,
" 東証一部,名証一部 ",8306,銀行 ,三菱ＵＦＪフィナンシャル・グループ,http://www.mufg.jp/,,
 東証一部 ,8308,銀行 ,りそなホールディングス,http://www.resona-gr.co.jp/,,
" 東証一部,名証一部 ",8309,銀行 ,三井住友トラスト・ホールディングス,http://smth.jp/,,
" 東証一部,名証一部 ",8316,銀行 ,三井住友フィナンシャルグループ,http://www.smfg.co.jp/,,
 東証一部 ,8324,銀行 ,第四銀行,http://www.daishi-bank.co.jp/,,
 東証一部 ,8325,銀行 ,北越銀行,http://www.hokuetsubank.co.jp/,,
" 東証一部,福証 ",8327,銀行 ,西日本シティ銀行,http://www.ncbank.co.jp/,,
 東証一部 ,8331,銀行 ,千葉銀行,http://www.chibabank.co.jp/,,
 東証一部 ,8332,銀行 ,横浜銀行,http://www.boy.co.jp/,,
 東証一部 ,8333,銀行 ,常陽銀行,http://www.joyobank.co.jp/,,
 東証一部 ,8334,銀行 ,群馬銀行,http://www.gunmabank.co.jp/,,
 東証一部 ,8336,銀行 ,武蔵野銀行,http://www.musashinobank.co.jp/,,
 東証一部 ,8337,銀行 ,千葉興業銀行,http://www.chibakogyo-bank.co.jp/,,
 東証一部 ,8338,銀行 ,筑波銀行,http://www.tsukubabank.co.jp/,,
" 東証一部,札証 ",8341,銀行 ,七十七銀行,http://www.77bank.co.jp/,,
 東証一部 ,8342,銀行 ,青森銀行,http://www.a-bank.jp/,,
 東証一部 ,8343,銀行 ,秋田銀行,http://www.akita-bank.co.jp/,,
 東証一部 ,8344,銀行 ,山形銀行,http://www.yamagatabank.co.jp/,,
 東証一部 ,8345,銀行 ,岩手銀行,http://www.iwatebank.co.jp/,,
 東証一部 ,8346,銀行 ,東邦銀行,http://www.tohobank.co.jp/,,
 東証一部 ,8349,銀行 ,東北銀行,http://www.tohoku-bank.co.jp/pc_index.html,,
 東証一部 ,8350,銀行 ,みちのく銀行,http://www.michinokubank.co.jp/,,
" 東証一部,福証 ",8354,銀行 ,ふくおかフィナンシャルグループ,http://www.fukuoka-fg.com/,,
 東証一部 ,8355,銀行 ,静岡銀行,http://www.shizuokabank.co.jp/,,
" 東証一部,名証一部 ",8356,銀行 ,十六銀行,http://www.juroku.co.jp/,,
 東証一部 ,8358,銀行 ,スルガ銀行,http://www.surugabank.co.jp/,,
 東証一部 ,8359,銀行 ,八十二銀行,http://www.82bank.co.jp/,,
 東証一部 ,8360,銀行 ,山梨中央銀行,http://www.yamanashibank.co.jp/,,
" 東証一部,名証一部 ",8361,銀行 ,大垣共立銀行,http://www.okb.co.jp/,,
 東証一部 ,8362,銀行 ,福井銀行,http://www.fukuibank.co.jp/,,
 東証一部 ,8363,銀行 ,北國銀行,http://www.hokkokubank.co.jp/,,
 東証一部 ,8364,銀行 ,清水銀行,http://www.shimizubank.co.jp/,,
 東証一部 ,8365,銀行 ,富山銀行,http://www.toyamabank.co.jp/,,
 東証一部 ,8366,銀行 ,滋賀銀行,http://www.shigagin.com/,,
 東証一部 ,8367,銀行 ,南都銀行,http://www.nantobank.co.jp/,,
" 東証一部,名証一部 ",8368,銀行 ,百五銀行,http://www.hyakugo.co.jp/,,
 東証一部 ,8369,銀行 ,京都銀行,http://www.kyotobank.co.jp/,,
 東証一部 ,8370,銀行 ,紀陽銀行,http://www.kiyobank.co.jp/,,
" 東証一部,名証一部 ",8374,銀行 ,三重銀行,http://www.miebank.co.jp/,,
" 東証一部,札証 ",8377,銀行 ,ほくほくフィナンシャルグループ,http://www.hokuhoku-fg.co.jp/,,
 東証一部 ,8379,銀行 ,広島銀行,http://www.hirogin.co.jp/,,
 東証一部 ,8381,銀行 ,山陰合同銀行,http://www.gogin.co.jp/,,
 東証一部 ,8382,銀行 ,中国銀行,http://www.chugin.co.jp/,,
 東証一部 ,8383,銀行 ,鳥取銀行,http://www.tottoribank.co.jp/,,
 東証一部 ,8385,銀行 ,伊予銀行,http://www.iyobank.co.jp/,,
 東証一部 ,8386,銀行 ,百十四銀行,http://www.114bank.co.jp/,,
 東証一部 ,8387,銀行 ,四国銀行,http://www.shikokubank.co.jp/,,
 東証一部 ,8388,銀行 ,阿波銀行,http://www.awabank.co.jp/kojin/,,
" 東証一部,福証 ",8392,銀行 ,大分銀行,http://www.oitabank.co.jp/,,
" 東証一部,福証 ",8393,銀行 ,宮崎銀行,http://www.miyagin.co.jp/,,
" 東証一部,福証 ",8395,銀行 ,佐賀銀行,http://www.sagabank.co.jp/,,
" 東証一部,福証 ",8396,銀行 ,十八銀行,http://www.18bank.co.jp/,,
" 東証一部,福証 ",8397,銀行 ,沖縄銀行,http://www.okinawa-bank.co.jp/,,
 福証 ,8398,銀行 ,筑邦銀行,http://www.chikugin.co.jp/,,
" 東証一部,福証 ",8399,銀行 ,琉球銀行,http://www.ryugin.co.jp/,,
 東証一部 ,8410,銀行 ,セブン銀行,http://www.sevenbank.co.jp/,,
 東証一部 ,8411,銀行 ,みずほフィナンシャルグループ,http://www.mizuho-fg.co.jp/,,
 東証一部 ,8416,銀行 ,高知銀行,http://www.kochi-bank.co.jp/,,
 東証一部 ,8418,銀行 ,山口フィナンシャルグループ,http://www.ymfg.co.jp/,,
 東証一部 ,8421,その他金融 ,信金中央金庫,http://www.shinkin-central-bank.jp/,,
 東証一部 ,8423,その他金融 ,アクリーティブ,http://www.accretive.jp/,,
 東証一部 ,8424,その他金融 ,芙蓉総合リース,http://www.fgl.co.jp/,,
 東証一部 ,8425,その他金融 ,興銀リース,http://www.ibjl.co.jp/,,
 東証一部 ,8439,その他金融 ,東京センチュリーリース,http://www.ctl.co.jp/,,
 JASDAQスタンダード ,8462,証券、商品先物取引 ,フューチャーベンチャーキャピタル,http://www.fvc.co.jp/,,
 東証一部 ,8473,証券、商品先物取引 ,ＳＢＩホールディングス,http://www.sbigroup.co.jp/,,
 東証二部 ,8508,その他金融 ,Ｊトラスト,http://www.jt-corp.co.jp/,,
 東証一部 ,8511,その他金融 ,日本証券金融,http://www.jsf.co.jp/,,
 名証二部 ,8513,その他金融 ,中部証券金融,http://www.chusyokin.co.jp/,,
 東証一部 ,8515,その他金融 ,アイフル,http://www.aiful.co.jp/,,
 東証一部 ,8518,証券、商品先物取引 ,日本アジア投資,http://www.jaic-vc.co.jp/,,
 東証一部 ,8519,その他金融 ,ポケットカード,http://www.pocketcard.co.jp/,,
 東証一部 ,8521,銀行 ,長野銀行,http://www.naganobank.co.jp/,,
" 東証一部,名証一部 ",8522,銀行 ,名古屋銀行,http://www.meigin.com/,,
" 東証一部,札証 ",8524,銀行 ,北洋銀行,http://www.hokuyobank.co.jp/,,
" 東証一部,名証一部 ",8527,銀行 ,愛知銀行,http://www.aichibank.co.jp/,,
" 東証一部,名証一部 ",8529,銀行 ,第三銀行,http://www.daisanbank.co.jp/,,
" 東証一部,名証一部 ",8530,銀行 ,中京銀行,http://www.chukyo-bank.co.jp/,,
 東証一部 ,8536,銀行 ,東日本銀行,http://www.higashi-nipponbank.co.jp/,,
 東証一部 ,8537,銀行 ,大光銀行,http://www.taikobank.jp/,,
 福証 ,8540,銀行 ,福岡中央銀行,http://www.fukuokachuo-bank.co.jp/,,
 東証一部 ,8541,銀行 ,愛媛銀行,http://www.himegin.co.jp/,,
 東証一部 ,8542,銀行 ,トマト銀行,http://www.tomatobank.co.jp/,,
 東証一部 ,8543,銀行 ,みなと銀行,http://www.minatobk.co.jp/,,
 東証一部 ,8544,銀行 ,京葉銀行,http://www.keiyobank.co.jp/,,
 東証一部 ,8545,銀行 ,関西アーバン銀行,http://www.kansaiurban.co.jp/,,
 東証一部 ,8550,銀行 ,栃木銀行,http://www.tochigibank.co.jp/,,
 東証一部 ,8551,銀行 ,北日本銀行,http://www.kitagin.co.jp/,,
 福証 ,8554,銀行 ,南日本銀行,http://nangin.jp/,,
 東証一部 ,8558,銀行 ,東和銀行,http://www.towabank.co.jp/,,
 福証 ,8559,銀行 ,豊和銀行,http://www.howabank.co.jp/,,
 福証 ,8560,銀行 ,宮崎太陽銀行,http://www.taiyobank.co.jp/,,
 東証一部 ,8562,銀行 ,福島銀行,http://www.fukushimabank.co.jp/,,
 東証一部 ,8563,銀行 ,大東銀行,http://www.daitobank.co.jp/,,
 東証一部 ,8566,その他金融 ,リコーリース,http://www.r-lease.co.jp/,,
 東証一部 ,8570,その他金融 ,イオンフィナンシャルサービス,http://www.aeonfinancial.co.jp/,,
 東証一部 ,8572,その他金融 ,アコム,http://www.acom.co.jp/,,
" 東証一部,札証 ",8584,その他金融 ,ジャックス,http://www.jaccs.co.jp/,,
 東証一部 ,8585,その他金融 ,オリエントコーポレーション,http://www.orico.co.jp/,,
 東証一部 ,8586,その他金融 ,日立キャピタル,http://www.hitachi-capital.co.jp/,,
 東証一部 ,8589,その他金融 ,アプラスフィナンシャル,http://www.aplus.co.jp/,,
 東証一部 ,8591,その他金融 ,オリックス,http://www.orix.co.jp/,,
" 東証一部,名証一部 ",8593,その他金融 ,三菱ＵＦＪリース,http://www.lf.mufg.jp/,,
 札証 ,8594,その他金融 ,中道リース,http://www.nakamichi-leasing.co.jp/,,
 東証一部 ,8595,証券、商品先物取引 ,ジャフコ,http://www.jafco.co.jp/,,
 福証 ,8596,その他金融 ,九州リースサービス,http://www.k-lease.co.jp/,,
 東証一部 ,8600,銀行 ,トモニホールディングス,http://www.tomony-hd.co.jp/,,
" 東証一部,名証一部 ",8601,証券、商品先物取引 ,大和証券グループ本社,http://www.daiwa-grp.jp/,,
" 東証一部,名証一部 ",8604,証券、商品先物取引 ,野村ホールディングス,http://www.nomura.com/jp/,,
" 東証一部,名証一部 ",8609,証券、商品先物取引 ,岡三証券グループ,http://www.okasan.jp/,,
 東証一部 ,8613,証券、商品先物取引 ,丸三証券,http://www.marusan-sec.co.jp/,,
 東証一部 ,8614,証券、商品先物取引 ,東洋証券,http://www.toyo-sec.co.jp/,,
" 東証一部,名証一部 ",8616,証券、商品先物取引 ,東海東京フィナンシャル・ホールディングス,http://www.tokaitokyo-fh.jp/,,
 東証一部 ,8617,証券、商品先物取引 ,光世証券,http://www.kosei.co.jp/,,
 東証一部 ,8622,証券、商品先物取引 ,水戸証券,http://www.mito.co.jp/,,
 東証一部 ,8624,証券、商品先物取引 ,いちよし証券,http://www.ichiyoshi.co.jp/,,
 東証二部 ,8625,証券、商品先物取引 ,高木証券,http://www.takagi-sec.co.jp/,,
 東証一部 ,8628,証券、商品先物取引 ,松井証券,http://www.matsui.co.jp/,,
 東証一部 ,8630,保険 ,損保ジャパン日本興亜ホールディングス,http://www.sompo-hd.com/,,
 東証一部 ,8692,証券、商品先物取引 ,だいこう証券ビジネス,http://www.daiko-sb.co.jp/,,
 東証一部 ,8697,その他金融 ,日本取引所グループ,http://www.jpx.co.jp/,,
 東証一部 ,8698,証券、商品先物取引 ,マネックスグループ,http://www.monexgroup.jp/,,
 JASDAQスタンダード ,8699,証券、商品先物取引 ,澤田ホールディングス,http://www.sawada-holdings.co.jp/,,
 JASDAQスタンダード ,8700,証券、商品先物取引 ,丸八証券,http://www.maruhachi-sec.co.jp/,,
 東証一部 ,8703,証券、商品先物取引 ,カブドットコム証券,http://kabu.com/,,
 JASDAQスタンダード ,8704,証券、商品先物取引 ,トレイダーズホールディングス,http://www.tradershd.com/,,
 JASDAQスタンダード ,8705,証券、商品先物取引 ,岡藤ホールディングス,http://www.okato-holdings.co.jp/,,
 東証一部 ,8706,証券、商品先物取引 ,極東証券,http://www.kyokuto-sec.co.jp/,,
 東証一部 ,8707,証券、商品先物取引 ,岩井コスモホールディングス,http://www.iwaicosmo-hd.jp/,,
 東証一部 ,8708,証券、商品先物取引 ,藍澤證券,http://www.aizawa.co.jp/,,
 JASDAQスタンダード ,8709,証券、商品先物取引 ,インヴァスト証券,http://www.invast.jp/,,
 東証一部 ,8713,銀行 ,フィデアホールディングス,http://www.fidea.co.jp/,,
 東証一部 ,8714,銀行 ,池田泉州ホールディングス,http://www.senshuikeda-hd.co.jp/,,
 東証一部 ,8715,保険 ,アニコム ホールディングス,http://www.anicom.co.jp/,,
" 東証一部,名証一部 ",8725,保険 ,ＭＳ＆ＡＤインシュアランスグループホールディングス,http://www.ms-ad-hd.com/,,
 東証一部 ,8728,証券、商品先物取引 ,マネースクウェアＨＤ,http://www.m2hd.co.jp/,,
 東証一部 ,8729,保険 ,ソニーフィナンシャルホールディングス,http://www.sonyfh.co.jp/,,
